number_customer_service_calls,number_customer_service_interactions,state,regional_economy,international_plan,total_intl_calls,voice_mail_plan,number_vmail_messages,account_length,last_renewal,discount,total_usage,number_service_outage,service_outage_reported,ad_spend,wifi_bundle,phone_bundle,churn
4,6,Missouri,389.931,1.0,5.0,0.0,2.0,31.333333333333332,8.355555555555556,0.029,6.78888888888889,13,13.0,11.2638,0.0,0.0,0
2,4,Minnesota,446.5,0.0,0.0,0.0,0.0,27.0,1.8,0.0317,8.1,15,15.0,14.7104,0.0,0.0,1
2,2,West Virginia,95.588,1.0,2.0,0.0,2.0,15.0,4.5,0.0297,2.0,7,7.0,8.8735,0.0,0.0,1
2,3,Louisiana,281.429,0.0,0.0,1.0,2.0,33.33333333333333,8.888888888888888,0.2378,2.222222222222222,6,6.0,7.0384,0.0,0.0,1
2,3,Tennessee,475.755,0.0,1.0,0.0,1.0,14.0,2.1,0.1339,0.4666666666666667,0,0.0,7.4404,0.0,0.0,0
1,3,Montana,65.015,1.0,2.0,1.0,1.0,12.666666666666666,4.011111111111111,0.084,7.6,11,11.0,14.248,0.0,0.0,0
1,1,South Carolina,295.88,0.0,1.0,0.0,1.0,50.0,6.666666666666667,0.0797,1.6666666666666667,5,5.0,7.614,0.0,0.0,0
1,1,New Hampshire,105.414,1.0,1.0,0.0,1.0,30.0,1.0,0.1243,2.0,2,2.0,8.9441,0.0,0.0,1
1,2,Indiana,455.75,1.0,2.0,0.0,0.0,4.5,1.275,0.1497,0.075,1,1.0,7.072900000000001,1.0,0.0,0
5,5,New York,2053.18,1.0,3.0,1.0,5.0,20.0,6.0,0.1699,3.333333333333333,4,4.0,9.2881,0.0,0.0,0
2,2,North Carolina,730.072,1.0,2.0,0.0,1.0,39.0,9.75,0.2308,7.15,19,19.0,11.6492,0.0,0.0,0
1,2,Alaska,63.618,1.0,4.0,0.0,0.0,14.0,2.8,0.0605,5.133333333333334,9,9.0,11.7803,0.0,0.0,0
1,1,Ohio,822.67,0.0,0.0,1.0,1.0,45.0,8.25,0.1893,3.0,7,7.0,7.8276,0.0,0.0,0
1,1,New Mexico,122.115,0.0,1.0,1.0,1.0,44.0,8.799999999999999,0.0725,27.866666666666664,62,62.0,30.3533,0.0,1.0,1
1,1,Montana,65.015,0.0,1.0,0.0,0.0,54.0,12.6,0.2101,0.9,2,2.0,5.8107,0.0,0.0,0
1,2,Maine,84.497,1.0,0.0,1.0,1.0,0.5,0.13333333333333333,0.2142,0.016666666666666666,0,0.0,7.0156,1.0,0.0,0
1,4,Montana,65.015,1.0,1.0,0.0,1.0,9.5,3.0083333333333333,0.0745,3.8,0,0.0,10.7126,0.0,0.0,0
2,2,Rhode Island,71.402,0.0,1.0,1.0,1.0,57.0,9.5,0.1968,38.949999999999996,75,75.0,41.2945,0.0,1.0,1
1,2,Louisiana,281.429,0.0,0.0,0.0,1.0,1.5,0.17500000000000002,0.1731,0.17500000000000002,0,0.0,7.1655999999999995,1.0,0.0,0
1,2,Wisconsin,401.792,0.0,1.0,1.0,1.0,22.0,0.36666666666666664,0.0288,0.36666666666666664,1,1.0,7.3492,0.0,0.0,1
1,1,Pennsylvania,923.089,0.0,1.0,1.0,1.0,49.0,3.2666666666666666,0.1298,8.983333333333333,20,20.0,15.4967,0.0,0.0,1
1,1,North Dakota,73.267,0.0,0.0,1.0,1.0,53.0,0.0,0.1828,30.916666666666664,65,65.0,36.8063,0.0,1.0,1
2,3,Georgia,755.698,1.0,0.0,0.0,1.0,27.333333333333332,2.2777777777777777,0.0649,3.6444444444444444,5,5.0,10.3759,0.0,0.0,1
1,2,Virginia,649.393,0.0,1.0,0.0,0.0,27.5,4.125,0.0857,1.8333333333333333,3,3.0,8.7277,0.0,0.0,1
2,2,West Virginia,95.588,0.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.1174,0.016666666666666666,0,0.0,7.0163,1.0,0.0,0
4,4,Illinois,1033.31,0.0,1.0,0.0,4.0,20.0,2.6666666666666665,0.1363,2.333333333333333,5,5.0,9.2152,0.0,0.0,0
7,7,Arizona,458.95,1.0,1.0,0.0,6.0,17.0,4.816666666666666,0.1276,1.9833333333333334,2,2.0,8.9622,0.0,0.0,0
1,2,Nevada,215.918,0.0,1.0,0.0,0.0,21.5,6.808333333333334,0.0422,2.5083333333333333,2,2.0,8.3021,0.0,0.0,0
2,2,Kansas,210.67,1.0,2.0,1.0,2.0,14.0,0.4666666666666667,0.1705,3.033333333333333,3,3.0,9.7675,0.0,0.0,0
1,2,Delaware,87.525,1.0,6.0,0.0,1.0,19.0,5.699999999999999,0.2241,2.216666666666667,6,6.0,8.0549,0.0,0.0,0
1,1,Iowa,231.108,1.0,1.0,1.0,1.0,5.0,0.41666666666666663,0.1572,1.3333333333333333,4,4.0,8.2899,1.0,1.0,0
3,3,Connecticut,321.845,1.0,1.0,0.0,2.0,44.0,1.4666666666666666,0.1818,8.066666666666666,27,27.0,14.9665,0.0,0.0,1
1,1,New Jersey,745.422,1.0,1.0,0.0,1.0,14.0,0.7,0.2482,3.5,7,7.0,10.462900000000001,1.0,1.0,0
1,3,Iowa,231.108,0.0,1.0,0.0,0.0,1.6666666666666665,0.3611111111111111,0.274,0.1111111111111111,1,1.0,7.1094,1.0,0.0,0
2,3,New Jersey,745.422,0.0,0.0,0.0,0.0,7.333333333333333,1.0999999999999999,0.1185,0.36666666666666664,1,1.0,7.341,0.0,0.0,0
3,3,Indiana,455.75,1.0,5.0,0.0,2.0,25.0,2.916666666666667,0.1485,2.0833333333333335,9,9.0,8.9291,0.0,0.0,0
2,3,Montana,65.015,0.0,2.0,0.0,2.0,16.0,1.0666666666666667,0.1498,0.5333333333333333,0,0.0,7.5176,0.0,0.0,1
3,3,West Virginia,95.588,1.0,1.0,0.0,1.0,6.0,0.7000000000000001,0.1429,0.9,3,3.0,7.8203,1.0,1.0,0
1,1,Montana,65.015,0.0,1.0,0.0,0.0,0.0,0.0,0.1724,0.0,0,0.0,7.0,1.0,0.0,0
3,3,Nebraska,161.702,1.0,1.0,0.0,1.0,32.0,3.2,0.1273,11.2,23,23.0,17.534100000000002,0.0,0.0,1
1,1,Wyoming,47.433,0.0,1.0,1.0,1.0,15.0,4.5,0.24,1.75,2,2.0,8.7312,1.0,1.0,1
5,6,South Dakota,67.571,0.0,1.0,1.0,2.0,9.166666666666668,0.3055555555555556,0.0948,0.45833333333333337,1,1.0,7.4138,0.0,0.0,1
2,3,Oklahoma,240.534,0.0,1.0,1.0,2.0,37.33333333333333,6.222222222222221,0.2193,1.2444444444444442,3,3.0,7.1219,0.0,0.0,1
1,1,Ohio,822.67,1.0,1.0,0.0,0.0,14.0,1.1666666666666667,0.0189,2.566666666666667,3,3.0,9.4937,0.0,0.0,1
5,5,Texas,2355.96,0.0,1.0,1.0,5.0,28.0,8.866666666666667,0.1476,9.8,22,22.0,14.5888,0.0,0.0,1
2,3,Tennessee,475.755,1.0,1.0,0.0,1.0,10.0,3.0,0.0763,1.1666666666666665,0,0.0,8.1166,0.0,0.0,0
1,1,South Dakota,67.571,0.0,1.0,1.0,1.0,6.0,1.0,0.1286,0.8,5,5.0,7.741099999999999,1.0,1.0,0
1,1,Michigan,620.696,0.0,0.0,0.0,1.0,39.0,6.5,0.1285,6.5,10,10.0,12.045,0.0,0.0,0
2,3,Colorado,484.372,0.0,1.0,0.0,1.0,30.0,9.5,0.1276,2.0,5,5.0,6.8438,0.0,0.0,1
1,3,Indiana,455.75,1.0,3.0,1.0,1.0,19.0,1.2666666666666666,0.144,3.8,8,8.0,10.543,0.0,0.0,1
1,2,Nevada,215.918,1.0,1.0,1.0,1.0,17.5,4.958333333333334,0.2395,2.916666666666667,9,9.0,9.8524,1.0,1.0,0
1,2,Massachusetts,688.392,0.0,0.0,1.0,1.0,3.0,0.45,0.0611,0.6000000000000001,2,2.0,7.5491,0.0,0.0,0
1,2,Nevada,215.918,0.0,2.0,1.0,0.0,26.5,6.183333333333334,0.0702,11.483333333333333,24,24.0,17.2911,0.0,0.0,0
1,2,Arkansas,165.221,1.0,6.0,1.0,1.0,29.5,7.375,0.1485,5.8999999999999995,17,17.0,11.7102,0.0,0.0,0
1,1,Georgia,755.698,1.0,2.0,0.0,1.0,25.0,5.416666666666667,0.0223,2.916666666666667,7,7.0,8.7784,0.0,0.0,1
2,3,South Dakota,67.571,1.0,1.0,0.0,1.0,27.333333333333332,0.45555555555555555,0.2061,5.011111111111111,11,11.0,11.6851,0.0,0.0,0
3,4,Massachusetts,688.392,0.0,1.0,1.0,1.0,36.0,2.4,0.1024,5.3999999999999995,9,9.0,11.9886,0.0,0.0,0
1,1,North Carolina,730.072,0.0,0.0,1.0,0.0,59.0,15.733333333333333,0.0828,1.9666666666666666,4,4.0,6.8471,0.0,1.0,0
2,5,Montana,65.015,0.0,0.0,1.0,2.0,16.8,2.24,0.0609,0.28,2,2.0,7.2644,0.0,0.0,0
1,3,New Mexico,122.115,0.0,1.0,1.0,0.0,16.0,2.1333333333333333,0.1546,5.066666666666666,11,11.0,11.8607,0.0,0.0,1
2,3,Idaho,109.546,1.0,2.0,0.0,0.0,10.666666666666666,3.0222222222222217,0.1962,1.422222222222222,3,3.0,8.3819,1.0,1.0,0
1,1,Indiana,455.75,0.0,0.0,0.0,1.0,60.0,6.0,0.193,6.0,6,6.0,11.5878,0.0,1.0,1
2,2,New York,2053.18,0.0,1.0,0.0,1.0,22.0,4.033333333333333,0.0337,4.766666666666667,9,9.0,11.442599999999999,0.0,0.0,0
1,1,Wyoming,47.433,0.0,0.0,0.0,0.0,9.0,1.3499999999999999,0.0168,0.15,0,0.0,7.1418,0.0,0.0,1
1,2,Arkansas,165.221,0.0,1.0,1.0,1.0,22.5,3.75,0.1504,3.75,8,8.0,10.607800000000001,0.0,0.0,0
1,2,Alabama,277.817,1.0,1.0,0.0,1.0,3.5,0.4083333333333333,0.0829,0.4666666666666667,0,0.0,7.4609000000000005,0.0,0.0,0
1,1,Virginia,649.393,0.0,2.0,1.0,0.0,8.0,0.8,0.2227,0.26666666666666666,1,1.0,7.2602,1.0,1.0,0
5,6,Louisiana,281.429,1.0,6.0,0.0,1.0,40.833333333333336,8.166666666666668,0.0889,8.166666666666668,25,25.0,13.0807,0.0,0.0,0
3,4,Virginia,649.393,0.0,1.0,1.0,2.0,3.75,0.375,0.0417,0.5,1,1.0,7.4793,0.0,0.0,0
2,2,Utah,248.176,1.0,5.0,1.0,1.0,16.0,1.6,0.0764,1.6,0,0.0,8.5418,0.0,0.0,0
4,4,Nebraska,161.702,1.0,1.0,1.0,3.0,18.0,1.2,0.1546,0.6,0,0.0,7.582800000000001,0.0,0.0,1
1,1,Delaware,87.525,0.0,0.0,0.0,0.0,19.0,5.066666666666666,0.0746,8.866666666666667,22,22.0,14.5878,0.0,0.0,0
2,3,Texas,2355.96,0.0,0.0,0.0,0.0,11.333333333333332,3.2111111111111104,0.1681,0.3777777777777777,1,1.0,7.343999999999999,1.0,1.0,0
2,3,Oregon,299.125,1.0,1.0,0.0,1.0,12.0,1.8,0.2109,2.0,5,5.0,8.9389,1.0,1.0,0
5,7,Vermont,40.617,1.0,1.0,1.0,5.0,17.142857142857142,3.4285714285714284,0.1805,0.5714285714285714,3,3.0,7.5525,0.0,0.0,1
1,3,New Mexico,122.115,0.0,1.0,0.0,0.0,3.0,0.8,0.0827,0.05,0,0.0,7.048,0.0,0.0,0
1,3,Minnesota,446.5,0.0,0.0,1.0,0.0,16.0,0.5333333333333333,0.0731,1.3333333333333333,2,2.0,8.262,0.0,0.0,0
1,1,Oklahoma,240.534,0.0,0.0,0.0,0.0,49.0,4.083333333333333,0.1049,4.083333333333333,7,7.0,10.9611,0.0,0.0,0
1,2,North Carolina,730.072,1.0,4.0,1.0,1.0,0.5,0.06666666666666667,0.3352,0.09166666666666666,0,0.0,7.0829,1.0,0.0,0
4,4,Louisiana,281.429,1.0,3.0,1.0,3.0,56.0,12.133333333333333,0.0876,3.7333333333333334,5,5.0,8.642900000000001,0.0,0.0,1
2,3,New York,2053.18,0.0,0.0,0.0,1.0,26.0,5.2,0.0792,0.8666666666666667,3,3.0,6.8093,0.0,0.0,0
3,3,Iowa,231.108,1.0,2.0,1.0,2.0,23.0,6.5166666666666675,0.2008,3.8333333333333335,7,7.0,9.4536,0.0,0.0,0
1,1,Arkansas,165.221,0.0,0.0,1.0,0.0,11.0,1.8333333333333333,0.1869,1.2833333333333332,3,3.0,8.1644,1.0,1.0,1
2,4,Nebraska,161.702,1.0,3.0,1.0,2.0,9.5,2.375,0.0505,0.31666666666666665,0,0.0,7.3095,0.0,0.0,0
1,3,New York,2053.18,0.0,0.0,1.0,0.0,6.0,1.9000000000000001,0.1537,1.2000000000000002,2,2.0,8.152000000000001,1.0,1.0,0
1,1,Arkansas,165.221,0.0,1.0,0.0,1.0,37.0,3.0833333333333335,0.0268,8.016666666666667,17,17.0,14.2473,0.0,0.0,0
6,6,Missouri,389.931,1.0,1.0,1.0,7.0,3.0,0.4,0.25,0.75,2,2.0,7.7408,1.0,0.0,0
4,4,Michigan,620.696,0.0,0.0,0.0,1.0,42.0,0.7,0.1948,0.7,1,1.0,7.6541,0.0,0.0,0
1,2,Louisiana,281.429,0.0,0.0,1.0,0.0,0.5,0.058333333333333334,0.2527,0.2916666666666667,2,1.0,7.2834,1.0,0.0,0
5,7,Delaware,87.525,1.0,3.0,0.0,2.0,27.857142857142858,8.821428571428571,0.01,1.3928571428571428,1,1.0,6.3519000000000005,0.0,0.0,1
1,1,Kentucky,260.304,0.0,2.0,1.0,1.0,32.0,5.333333333333333,0.1671,19.733333333333334,26,26.0,24.8022,0.0,0.0,1
5,6,Oregon,299.125,1.0,1.0,0.0,0.0,7.5,1.25,0.0664,0.625,0,0.0,7.6135,0.0,0.0,0
5,5,Iowa,231.108,0.0,1.0,1.0,6.0,13.0,0.43333333333333335,0.1105,3.466666666666667,9,9.0,10.2289,0.0,0.0,0
3,3,South Carolina,295.88,0.0,2.0,0.0,0.0,33.0,6.6000000000000005,0.1109,6.6000000000000005,19,19.0,12.1282,0.0,0.0,1
2,2,West Virginia,95.588,1.0,1.0,1.0,2.0,13.0,0.21666666666666667,0.0727,0.21666666666666667,2,2.0,7.2081,0.0,0.0,1
3,5,Arizona,458.95,1.0,1.0,1.0,3.0,1.7999999999999998,0.44999999999999996,0.2436,0.11999999999999998,0,0.0,7.1187000000000005,1.0,0.0,0
1,2,North Carolina,730.072,1.0,2.0,1.0,1.0,9.0,0.44999999999999996,0.113,0.44999999999999996,2,2.0,7.4371,0.0,0.0,0
3,3,New York,2053.18,1.0,2.0,0.0,1.0,3.0,0.65,0.0136,0.30000000000000004,0,0.0,7.286,0.0,0.0,1
2,2,Arkansas,165.221,0.0,0.0,1.0,1.0,38.0,10.766666666666666,0.057,2.533333333333333,5,5.0,7.4791,0.0,0.0,0
1,3,Missouri,389.931,0.0,0.0,0.0,1.0,16.0,0.0,0.2413,2.933333333333333,6,6.0,9.8369,1.0,1.0,0
1,5,Wyoming,47.433,0.0,0.0,0.0,0.0,0.6000000000000001,0.05000000000000001,0.0889,0.020000000000000004,0,0.0,7.0191,1.0,0.0,0
1,2,Iowa,231.108,1.0,1.0,1.0,0.0,1.5,0.25,0.1523,0.025,0,0.0,7.0232,1.0,0.0,0
6,8,Connecticut,321.845,0.0,0.0,1.0,7.0,21.75,4.35,0.0361,1.0875,2,2.0,7.9853000000000005,0.0,0.0,0
1,2,New Jersey,745.422,0.0,0.0,1.0,1.0,24.5,0.8166666666666667,0.1979,0.8166666666666667,2,2.0,7.7559000000000005,0.0,0.0,1
1,1,Nebraska,161.702,1.0,2.0,1.0,0.0,15.0,1.75,0.1556,2.5,6,6.0,9.459299999999999,0.0,0.0,0
2,2,Wisconsin,401.792,0.0,1.0,0.0,1.0,10.0,2.0,0.1614,7.666666666666666,25,25.0,14.1109,1.0,1.0,0
1,2,Connecticut,321.845,1.0,1.0,1.0,0.0,23.5,0.7833333333333333,0.0317,2.35,4,4.0,9.2072,0.0,0.0,0
1,3,Rhode Island,71.402,0.0,0.0,0.0,1.0,16.0,0.8,0.1268,2.4,2,2.0,9.3133,0.0,0.0,0
3,3,Illinois,1033.31,1.0,0.0,1.0,1.0,16.0,3.466666666666667,0.0482,2.1333333333333333,6,6.0,8.9308,0.0,0.0,0
1,1,Vermont,40.617,0.0,1.0,1.0,1.0,54.0,4.5,0.0559,13.5,22,22.0,20.1251,0.0,1.0,1
2,2,Connecticut,321.845,0.0,0.0,0.0,2.0,28.0,8.4,0.1906,0.9333333333333333,0,0.0,5.8938,0.0,0.0,0
1,2,New Hampshire,105.414,1.0,2.0,1.0,1.0,24.5,3.675,0.1131,1.225,2,2.0,8.2087,0.0,0.0,0
1,1,New Jersey,745.422,1.0,5.0,0.0,1.0,19.0,4.116666666666666,0.0961,0.31666666666666665,0,0.0,7.3056,0.0,0.0,0
3,4,Colorado,484.372,0.0,0.0,0.0,1.0,30.75,6.1499999999999995,0.0691,7.687499999999999,18,18.0,13.2563,0.0,0.0,0
6,6,Rhode Island,71.402,0.0,3.0,1.0,2.0,41.0,9.566666666666666,0.0966,4.783333333333333,7,7.0,9.6415,0.0,0.0,1
5,7,Tennessee,475.755,0.0,1.0,1.0,2.0,38.57142857142857,2.571428571428571,0.2231,2.571428571428571,5,5.0,9.3366,0.0,0.0,1
4,6,Massachusetts,688.392,0.0,1.0,1.0,2.0,0.0,0.0,0.2988,0.0,0,0.0,7.0,1.0,0.0,0
3,3,Utah,248.176,1.0,2.0,0.0,2.0,20.0,4.333333333333333,0.1506,7.0,10,10.0,13.4713,0.0,0.0,0
1,1,Iowa,231.108,0.0,0.0,1.0,0.0,55.0,17.416666666666664,0.1224,1.8333333333333333,6,6.0,6.7772,0.0,0.0,1
1,4,Nebraska,161.702,0.0,1.0,1.0,1.0,1.25,0.10416666666666666,0.0687,0.0625,0,0.0,7.0603,1.0,0.0,0
1,1,Arkansas,165.221,1.0,1.0,1.0,0.0,20.0,4.0,0.1755,1.3333333333333333,2,2.0,8.235,0.0,0.0,0
1,3,Nebraska,161.702,1.0,1.0,0.0,1.0,5.333333333333333,0.17777777777777776,0.0167,1.2444444444444442,3,3.0,8.2026,0.0,0.0,1
1,2,Ohio,822.67,0.0,0.0,1.0,1.0,26.0,2.166666666666667,0.185,0.8666666666666667,1,1.0,7.8466000000000005,0.0,0.0,0
1,1,Iowa,231.108,0.0,1.0,1.0,1.0,1.0,0.0,0.0677,0.03333333333333333,0,0.0,7.0309,1.0,0.0,0
2,2,Georgia,755.698,1.0,5.0,1.0,1.0,58.0,16.433333333333334,0.1701,13.533333333333333,21,21.0,18.1296,0.0,1.0,0
1,1,Illinois,1033.31,1.0,4.0,0.0,0.0,58.0,4.833333333333333,0.0313,66.7,154,154.0,68.89529999999999,0.0,1.0,0
3,3,Montana,65.015,0.0,0.0,0.0,3.0,24.0,3.6,0.2053,14.8,35,35.0,21.5495,0.0,0.0,0
1,1,Mississippi,138.74,0.0,0.0,0.0,0.0,4.0,0.26666666666666666,0.0373,0.6666666666666666,1,1.0,7.651,0.0,0.0,1
1,1,New Hampshire,105.414,0.0,1.0,1.0,1.0,51.0,6.8,0.0483,11.049999999999999,26,26.0,16.4675,0.0,1.0,0
1,2,North Dakota,73.267,0.0,2.0,1.0,1.0,29.5,9.833333333333332,0.1423,0.9833333333333333,2,2.0,5.9515,0.0,0.0,1
2,3,South Dakota,67.571,1.0,3.0,1.0,1.0,13.333333333333332,1.3333333333333333,0.1897,0.4444444444444444,0,0.0,7.4138,1.0,1.0,1
1,1,Ohio,822.67,0.0,1.0,0.0,0.0,2.0,0.1,0.1629,0.03333333333333333,0,0.0,7.0318000000000005,1.0,0.0,0
1,3,Connecticut,321.845,1.0,1.0,1.0,1.0,1.3333333333333333,0.17777777777777776,0.1526,0.2222222222222222,1,1.0,7.202500000000001,1.0,0.0,0
2,2,Arizona,458.95,0.0,2.0,1.0,2.0,5.0,0.16666666666666666,0.0912,0.3333333333333333,0,0.0,7.3274,0.0,0.0,0
3,4,New York,2053.18,0.0,2.0,0.0,0.0,6.0,0.5,0.0927,0.8,1,1.0,7.7611,0.0,0.0,0
2,4,Ohio,822.67,1.0,1.0,0.0,0.0,27.5,9.166666666666666,0.2239,1.375,10,10.0,6.261,0.0,0.0,1
1,1,South Carolina,295.88,0.0,1.0,1.0,1.0,49.0,9.8,0.1283,7.35,11,11.0,12.0957,0.0,0.0,1
1,1,Minnesota,446.5,1.0,3.0,1.0,1.0,24.0,1.2000000000000002,0.1808,3.6,8,8.0,10.496400000000001,0.0,0.0,1
1,1,Connecticut,321.845,0.0,1.0,1.0,1.0,2.0,0.5,0.0717,0.36666666666666664,0,0.0,7.348,0.0,0.0,0
1,1,South Dakota,67.571,0.0,1.0,1.0,0.0,7.0,1.75,0.2079,0.7,2,2.0,7.680899999999999,1.0,1.0,0
1,3,California,3598.103,0.0,1.0,1.0,0.0,5.666666666666666,0.5666666666666665,0.0332,0.09444444444444443,0,0.0,7.0881,0.0,0.0,0
1,1,Virginia,649.393,0.0,1.0,0.0,1.0,14.0,3.7333333333333334,0.209,0.7,1,1.0,7.6619,1.0,1.0,0
2,2,North Carolina,730.072,0.0,0.0,1.0,1.0,15.0,3.5,0.0663,3.5,9,9.0,10.2149,0.0,0.0,1
2,2,Wisconsin,401.792,0.0,1.0,1.0,2.0,39.0,13.0,0.2202,5.2,10,10.0,9.769,0.0,0.0,1
1,1,South Carolina,295.88,0.0,1.0,0.0,0.0,29.0,5.316666666666666,0.1915,2.4166666666666665,5,5.0,8.1867,0.0,0.0,0
1,2,Alaska,63.618,0.0,1.0,0.0,1.0,12.0,0.8,0.2461,1.8,2,2.0,8.7383,1.0,1.0,1
1,2,West Virginia,95.588,0.0,1.0,0.0,0.0,8.0,0.9333333333333333,0.1033,0.9333333333333333,1,1.0,7.9021,0.0,0.0,0
3,5,New York,2053.18,1.0,1.0,1.0,2.0,1.7999999999999998,0.5999999999999999,0.1481,0.4799999999999999,2,2.0,7.4577,1.0,0.0,1
1,1,Ohio,822.67,1.0,3.0,0.0,0.0,12.0,3.4000000000000004,0.234,1.6,2,2.0,8.5665,1.0,1.0,1
2,3,Arkansas,165.221,1.0,5.0,1.0,2.0,23.333333333333332,0.7777777777777778,0.0019,10.11111111111111,18,18.0,16.2772,0.0,0.0,0
3,7,Delaware,87.525,1.0,1.0,0.0,2.0,13.285714285714285,2.2142857142857144,0.0259,1.3285714285714285,2,2.0,8.2332,0.0,0.0,1
3,4,Arkansas,165.221,1.0,1.0,0.0,2.0,21.75,4.35,0.2215,0.3625,1,1.0,7.3561,0.0,0.0,1
1,1,Montana,65.015,0.0,0.0,1.0,1.0,52.0,11.266666666666667,0.2207,0.8666666666666667,1,1.0,5.8403,0.0,0.0,0
1,2,Delaware,87.525,0.0,1.0,1.0,0.0,22.5,5.25,0.1632,0.375,2,2.0,6.3382000000000005,0.0,0.0,1
2,2,South Dakota,67.571,0.0,3.0,0.0,0.0,6.0,1.8,0.2409,0.6000000000000001,3,3.0,7.5603,1.0,1.0,0
1,1,Utah,248.176,1.0,3.0,0.0,0.0,58.0,0.9666666666666667,0.1101,1.9333333333333333,4,4.0,8.852,0.0,0.0,0
1,2,Wisconsin,401.792,0.0,1.0,1.0,1.0,0.0,0.0,0.1328,0.0,0,0.0,7.0,1.0,0.0,1
1,3,Colorado,484.372,1.0,3.0,1.0,1.0,9.0,1.65,0.2286,0.15,0,0.0,7.1413,1.0,1.0,1
1,3,Connecticut,321.845,0.0,0.0,0.0,0.0,14.0,3.5,0.2349,1.6333333333333333,0,0.0,8.5084,1.0,1.0,0
1,2,Maine,84.497,0.0,0.0,0.0,0.0,0.5,0.13333333333333333,0.3003,0.041666666666666664,0,0.0,7.0411,1.0,0.0,0
3,4,Arkansas,165.221,0.0,1.0,1.0,1.0,6.0,0.4,0.2267,1.4000000000000001,5,5.0,8.3353,1.0,1.0,0
1,2,Maine,84.497,0.0,2.0,0.0,1.0,29.0,2.4166666666666665,0.2172,0.9666666666666667,1,1.0,7.901400000000001,0.0,0.0,0
2,3,Minnesota,446.5,1.0,3.0,0.0,2.0,13.333333333333332,2.0,0.2342,3.5555555555555554,9,9.0,10.5199,1.0,1.0,0
1,1,Pennsylvania,923.089,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.2065,0.05,0,0.0,7.0479,1.0,0.0,0
2,4,Oregon,299.125,0.0,1.0,1.0,1.0,13.0,1.3,0.0017,1.0833333333333335,2,2.0,8.0445,0.0,0.0,0
5,5,Maine,84.497,1.0,1.0,1.0,5.0,21.0,1.4,0.2131,1.75,3,3.0,8.6052,0.0,0.0,0
2,2,Oklahoma,240.534,0.0,0.0,1.0,2.0,60.0,19.0,0.0537,6.0,8,8.0,10.834,0.0,1.0,1
1,1,Alabama,277.817,0.0,1.0,1.0,1.0,0.0,0.0,0.2136,0.0,0,0.0,7.0,1.0,0.0,1
1,1,Nebraska,161.702,1.0,5.0,1.0,0.0,37.0,4.316666666666666,0.0171,6.166666666666667,14,14.0,12.739899999999999,0.0,0.0,0
2,4,Maryland,470.187,1.0,1.0,1.0,1.0,18.0,3.5999999999999996,0.1558,0.8999999999999999,2,2.0,7.837,0.0,0.0,1
2,4,New Hampshire,105.414,0.0,0.0,0.0,1.0,30.0,1.5,0.1462,15.0,28,28.0,20.717100000000002,0.0,0.0,0
2,2,Georgia,755.698,1.0,1.0,0.0,1.0,8.0,0.4,0.1076,1.4666666666666666,3,3.0,8.4375,0.0,0.0,0
1,3,Ohio,822.67,0.0,1.0,0.0,1.0,0.6666666666666666,0.19999999999999998,0.2013,0.02222222222222222,0,0.0,7.0218,1.0,0.0,0
1,1,New Hampshire,105.414,1.0,1.0,0.0,1.0,55.0,12.833333333333332,0.078,34.83333333333333,71,71.0,37.3094,0.0,1.0,1
1,2,Nevada,215.918,0.0,1.0,0.0,0.0,9.5,0.95,0.1686,2.216666666666667,4,4.0,9.144,1.0,1.0,0
5,7,Montana,65.015,0.0,1.0,1.0,6.0,16.42857142857143,3.0119047619047623,0.1483,4.107142857142858,8,8.0,10.8369,0.0,0.0,0
1,1,Idaho,109.546,0.0,0.0,0.0,0.0,41.0,11.616666666666667,0.2295,12.983333333333334,18,18.0,17.143700000000003,0.0,0.0,0
4,5,Louisiana,281.429,0.0,1.0,1.0,3.0,22.400000000000002,5.6000000000000005,0.2112,5.6000000000000005,11,11.0,11.139800000000001,0.0,0.0,0
2,2,South Dakota,67.571,0.0,1.0,0.0,0.0,23.0,3.45,0.2347,15.333333333333334,36,36.0,21.8943,0.0,0.0,0
1,1,New Jersey,745.422,0.0,0.0,0.0,0.0,58.0,12.566666666666666,0.0557,21.266666666666666,36,36.0,24.2601,0.0,1.0,1
4,5,Connecticut,321.845,1.0,1.0,0.0,3.0,12.8,3.4133333333333336,0.1728,2.56,5,5.0,9.3988,1.0,1.0,1
1,1,Virginia,649.393,1.0,1.0,1.0,1.0,34.0,9.066666666666666,0.0884,2.833333333333333,3,3.0,7.7443,0.0,0.0,0
2,3,Kansas,210.67,1.0,1.0,1.0,2.0,38.0,4.433333333333334,0.0369,3.8,6,6.0,10.446,0.0,0.0,1
1,4,Michigan,620.696,1.0,1.0,0.0,0.0,12.25,1.0208333333333333,0.0231,0.6125,1,1.0,7.5701,0.0,0.0,0
4,4,Montana,65.015,1.0,1.0,0.0,3.0,7.0,0.7,0.0673,0.11666666666666667,0,0.0,7.1076999999999995,0.0,0.0,0
2,2,North Dakota,73.267,0.0,2.0,1.0,2.0,16.0,0.26666666666666666,0.1961,4.266666666666667,17,17.0,10.9396,0.0,0.0,1
2,3,Oklahoma,240.534,1.0,1.0,1.0,1.0,22.0,6.6,0.1285,0.7333333333333333,2,2.0,6.6685,0.0,0.0,0
